water_pH,TDS,water_temp
8.65,337,22.75
9.16,346,23.63
9.8,299,23.81
7.12,369,24.88
8.96,304,24.13
8.01,339,25.19
8.38,331,22.19
8.07,329,24.19
8.22,330,25.06
6.67,314,23.56
8.83,375,25.38
7.45,314,23.75
7.88,344,23.38
6.86,338,24.81
9.94,332,22.88
7.96,424,24.38
9.73,368,24.25
6.24,361,24.56
7.47,330,24.5
10.02,343,22.75
5.56,380,24.31
8.57,334,22.88
7.96,378,24.44
8.12,319,24.63
9.08,293,23.75
6.72,305,24.88
7.53,540,25.75
6.79,431,23.13
7.51,305,25.38
6.83,539,26.25
5.55,539,24.94
6.43,431,23.25
5.67,294,24.81
7.24,344,23.5
7.84,307,23.56
6.99,454,24.25
7.28,268,24.19
10.17,337,22.81
7.62,312,23.75
7.65,345,23.75
10.33,336,22.88
5.56,324,24.94
8.0,350,23.75
6.81,312,23.56
6.5,377,23.81
9.57,346,23.5
7.44,292,25.25
8.92,376,24.19
10.08,306,24.38
6.91,538,25.5
7.03,421,24.69
9.63,438,23.56
7.12,540,25.75
8.03,311,24.31
6.33,361,24.56
8.23,317,24.63
6.81,321,24.25
6.43,439,24.13
7.76,771,23.94
7.77,379,24.06
7.07,335,22.81
9.49,342,23.31
9.96,343,23.75
6.45,321,23.88
6.8,341,25.69
6.33,431,23.38
10.63,347,25.31
7.02,312,23.63
8.47,332,22.81
5.56,519,26.44
9.42,380,24.69
6.57,314,23.56
10.37,1020,24.19
7.33,343,23.75
6.96,700,24.5
6.82,314,23.56
7.25,383,24.25
8.23,435,23.69
7.52,305,24.81
9.13,308,24.13
8.49,338,23.56
5.76,556,26.69
7.9,304,24.44
6.37,440,23.81
9.33,861,25.5
5.61,440,23.5
6.94,294,24.63
7.96,372,26.0
6.28,305,24.56
8.52,777,25.19
8.83,343,23.75
5.91,437,23.75
9.33,310,23.94
8.38,340,22.94
6.12,317,24.38
7.83,380,24.5
7.83,315,24.13
8.35,340,23.0
7.62,332,24.44
7.6,329,24.31
6.02,378,24.75
11.74,405,22.94
7.65,536,25.31
8.36,349,24.44
9.71,302,23.94
10.52,661,24.06
11.18,1068,22.69
8.61,389,24.81
7.17,442,24.06
9.46,366,25.25
7.18,304,24.5
7.2,441,23.25
8.71,351,24.19
8.72,331,22.44
8.97,342,23.44
7.08,334,25.19
8.76,400,25.06
8.84,308,23.63
8.49,333,22.69
7.52,412,24.25
5.86,565,26.5
9.64,368,25.56
8.89,672,24.44
9.26,310,24.06
6.46,492,23.69
8.1,441,24.19
6.89,430,23.88
6.62,349,23.88
6.81,530,26.31
8.88,367,25.0
8.59,303,23.75
7.16,444,23.88
10.53,368,25.5
7.53,422,25.75
6.88,331,22.13
6.25,507,25.25
9.43,308,23.56
7.74,327,22.13
8.65,295,24.38
9.43,311,24.69
7.37,340,24.75
7.38,331,24.19
7.02,296,24.63
6.95,340,24.81
8.34,412,23.38
7.15,292,24.88
9.35,312,23.88
9.52,344,23.38
6.03,294,24.88
6.23,542,26.38
6.33,328,25.25
9.04,331,22.81
11.29,384,23.25
10.23,368,25.5
6.29,316,23.94
7.2,368,25.19
9.23,345,22.75
8.72,413,23.94
7.45,403,24.44
8.33,431,23.38
8.11,418,23.5
8.74,342,23.56
8.28,344,23.63
10.04,337,22.81
8.89,440,23.63
6.01,515,25.56
11.92,394,23.0
9.97,346,23.44
9.24,423,24.75
8.15,341,24.0
8.7,340,23.19
7.87,317,24.63
8.83,329,22.69
8.58,416,23.63
6.46,706,24.13
6.33,442,24.06
6.26,432,23.69
9.24,938,24.69
9.64,344,23.31
7.56,340,25.06
9.42,297,24.0
7.71,329,24.19
7.84,312,23.69
8.24,349,24.5
7.72,367,24.63
5.82,285,23.38
9.13,339,23.63
6.68,446,24.19
5.91,466,27.0
8.8,421,24.94
7.43,329,22.75
7.92,327,22.25
6.0,363,24.38
10.0,661,24.0
6.35,295,24.19
6.54,368,25.25
8.79,338,22.88
7.75,311,24.88
7.74,431,23.31
8.95,340,23.13
7.99,443,23.19
6.22,295,24.19
7.38,332,24.63
8.35,415,23.88
7.04,369,24.94
9.3,312,24.06
7.66,338,26.06
7.39,380,25.0
6.79,320,25.06
8.63,342,23.44
8.2,335,23.94
7.02,352,23.69
6.02,325,24.5
6.02,440,23.75
9.82,369,24.75
7.74,342,23.63
9.05,331,24.44
6.66,437,23.94
10.36,340,23.19
6.25,294,24.63
9.36,340,23.06
8.15,338,25.0
7.4,431,23.38
7.98,310,23.63
7.71,453,23.56
9.2,333,24.19
5.52,437,23.81
8.47,376,24.19
6.02,296,24.5
7.77,332,25.19
6.12,313,24.44
7.77,314,23.69
6.08,534,26.0
9.03,295,24.06
7.56,1125,23.94
6.55,381,24.0
9.38,309,24.5
8.36,334,24.56
7.55,328,22.0
8.28,434,23.06
9.44,416,23.38
7.91,433,23.38
7.02,538,26.56
8.16,332,25.13
6.77,689,24.69
10.05,343,23.94
6.5,541,25.69
6.54,296,24.44
8.02,330,22.06
7.79,308,23.56
8.19,339,25.88
5.53,527,26.38
9.97,376,26.25
5.72,465,26.19
5.8,357,25.69
6.58,444,23.94
6.36,349,23.94
8.5,1028,23.75
10.36,342,23.25
5.98,325,24.0
7.6,253,25.13
5.57,325,24.06
6.1,544,26.81
6.05,514,25.88
8.01,313,24.63
5.89,305,25.44
7.3,436,23.19
7.56,268,25.19
9.21,344,23.38
8.83,416,23.63
6.05,312,23.5
8.35,307,24.94
10.64,389,23.0
9.08,343,23.63
9.09,344,23.44
7.0,340,23.06
10.29,290,23.75
8.24,306,24.44
9.09,753,25.38
7.79,329,22.56
7.56,344,23.56
8.09,421,23.5
7.86,443,23.25
7.83,328,22.0
6.22,542,26.19
5.91,526,25.81
8.15,351,24.06
7.44,302,24.25
11.06,343,24.31
6.71,334,25.06
7.32,340,24.94
7.92,329,22.44
10.0,341,22.75
8.63,423,23.81
8.24,339,22.75
9.0,777,23.56
9.33,347,22.75
5.7,321,24.13
7.48,314,23.63
6.76,421,23.38
7.35,340,22.94
7.31,305,25.38
7.59,331,22.5
9.49,345,23.75
6.84,341,25.94
6.08,383,24.19
7.95,329,22.69
6.04,504,25.5
8.73,340,22.88
8.24,307,24.44
7.16,423,24.75
9.7,340,23.13
9.33,305,25.06
8.66,373,24.94
6.29,342,24.69
8.22,311,24.75
8.92,311,24.69
8.31,349,24.38
6.31,302,24.56
5.92,405,24.25
7.92,311,24.19
8.87,342,23.5
5.51,523,24.69
5.97,435,23.56
5.55,465,26.13
8.81,332,24.63
6.0,325,24.13
7.47,305,24.69
7.04,700,24.94
7.06,330,24.5
11.13,389,22.81
8.37,759,22.88
9.01,689,24.69
12.91,380,24.44
6.81,431,23.19
9.25,340,24.69
6.56,306,24.44
7.61,304,24.63
6.01,520,25.94
6.05,520,25.81
8.29,314,23.94
6.82,333,23.69
8.48,342,23.13
5.96,364,25.0
5.64,302,24.38
7.9,393,23.19
6.25,537,26.94
7.68,440,23.44
8.85,337,22.75
7.71,338,22.88
7.66,311,24.31
6.69,423,24.75
10.47,342,23.31
8.17,346,23.56
10.28,338,23.0
8.09,428,22.38
11.79,406,22.56
8.84,361,24.69
8.77,303,23.69
8.93,344,23.25
8.46,336,23.13
8.49,344,23.44
9.87,303,24.94
7.2,361,24.63
7.76,308,24.06
9.54,365,24.94
7.84,327,22.31
8.21,308,23.63
7.29,442,24.06
10.14,306,24.19
5.62,468,26.25
7.54,735,22.5
9.95,299,23.88
9.0,338,22.88
8.4,440,23.44
7.33,336,22.88
6.85,565,25.19
8.97,342,23.5
8.3,340,23.0
9.1,317,24.0
6.83,423,24.75
7.49,307,24.88
8.81,340,23.44
7.73,526,25.56
7.97,417,24.19
6.19,541,26.44
6.87,321,23.88
8.41,435,23.5
8.55,376,24.44
6.79,438,23.31
6.77,329,22.13
6.18,444,24.06
8.11,422,24.38
9.87,364,25.0
6.51,640,24.25
6.11,304,25.5
8.24,311,24.25
8.27,345,24.19
6.87,333,22.69
6.08,543,25.94
8.43,329,22.31
6.78,312,23.44
6.04,514,25.75
9.35,310,23.56
6.15,314,23.75
9.4,424,24.44
8.01,310,23.75
8.51,377,22.5
10.23,367,24.88
8.44,342,23.13
6.73,316,23.94
8.31,315,24.75
6.94,439,24.19
9.71,344,23.44
6.01,359,24.38
11.25,367,24.63
6.84,319,24.31
7.1,329,22.25
5.79,287,23.38
8.84,331,22.38
11.95,394,23.0
6.5,304,25.5
8.09,312,23.63
5.61,440,23.56
6.5,331,25.25
5.97,521,26.56
9.29,340,23.0
6.05,326,24.63
7.0,381,24.0
7.58,319,24.56
7.68,342,25.13
8.37,344,23.63
7.53,308,24.0
7.04,367,24.81
9.82,306,24.25
7.44,444,24.19
6.43,296,24.63
8.42,379,24.19
8.11,314,23.56
7.47,265,24.75
7.48,378,24.25
9.69,373,25.19
7.86,332,25.0
9.69,340,23.19
6.84,319,23.88
6.17,507,26.5
6.3,365,24.63
5.7,507,26.5
5.69,533,26.25
9.15,344,23.56
9.14,337,22.75
7.6,271,25.25
8.75,426,23.38
7.22,296,24.63
10.02,374,25.69
8.9,342,23.13
6.91,319,24.56
5.8,437,24.06
6.74,538,25.31
8.16,310,24.0
7.17,421,23.5
8.83,345,24.13
8.83,295,23.81
8.24,331,22.13
5.97,368,25.25
6.55,324,24.94
5.57,443,24.75
9.43,413,25.25
9.3,689,23.75
6.9,324,24.69
7.79,310,24.0
9.46,353,24.5
7.54,396,24.44
8.94,338,23.19
7.67,343,23.75
8.79,350,23.75
8.74,327,22.25
7.76,305,24.88
6.36,700,24.13
9.5,343,23.75
8.44,329,22.25
6.8,446,24.13
8.05,330,24.75
9.7,372,25.31
8.75,340,23.31
7.75,441,23.25
8.55,342,23.31
9.72,343,24.06
9.28,310,23.56
5.62,367,24.94
8.06,409,23.38
6.9,445,23.44
8.23,317,24.5
8.91,342,23.38
6.51,350,23.69
9.28,344,23.5
5.67,432,23.81
8.62,338,23.0
7.11,373,24.69
6.63,555,25.69
7.21,331,22.63
5.58,510,25.19
7.59,418,23.69
7.43,346,23.5
5.61,296,24.75
9.22,683,23.56
8.77,407,23.38
8.21,338,26.06
7.91,345,23.75
6.12,303,24.75
8.41,345,23.75
9.17,344,23.38
6.86,533,25.38
7.98,334,23.13
8.99,376,24.13
6.62,310,24.31
6.03,1526,26.81
6.29,331,22.06
9.11,297,23.81
8.04,397,23.81
7.52,533,25.31
7.35,306,25.38
8.71,306,24.31
9.82,299,23.75
9.89,342,23.38
7.37,339,23.63
10.11,345,23.75
6.32,439,23.94
7.24,534,26.06
5.59,524,26.44
9.49,868,25.31
8.54,333,22.81
7.1,521,26.44
7.18,706,24.69
7.3,413,24.13
5.77,521,25.5
8.66,412,24.56
6.29,304,25.5
8.1,391,24.56
6.35,438,23.63
10.41,423,23.81
7.83,336,23.44
10.54,350,23.31
8.55,344,23.5
7.48,297,24.19
7.11,344,24.94
6.22,428,24.63
5.93,442,24.06
7.36,361,24.44
7.48,355,24.44
7.62,303,24.75
8.05,346,23.56
6.13,296,24.88
8.79,345,23.69
8.96,412,24.44
9.52,306,24.5
8.71,338,22.81
7.15,1092,24.25
9.85,339,22.75
10.62,344,24.56
9.34,306,24.5
7.21,452,23.63
10.1,410,22.75
8.55,363,24.81
6.7,336,25.06
9.06,345,24.44
6.92,325,24.06
8.71,308,24.13
9.29,386,24.88
5.69,460,26.25
9.77,421,24.81
6.48,289,24.63
8.14,317,24.56
6.02,538,26.63
6.18,329,22.31
9.0,337,22.75
9.84,344,23.25
6.81,444,24.13
7.01,361,24.5
6.9,338,24.75
10.45,369,24.63
7.83,333,22.25
10.07,341,22.75
10.25,411,23.88
7.88,332,25.13
7.18,335,22.13
7.3,444,24.13
8.06,349,24.5
7.05,528,26.13
7.69,401,24.44
8.78,415,24.19
7.74,310,23.63
6.34,532,25.5
7.09,338,26.0
8.07,350,24.69
5.82,298,24.75
9.44,302,24.19
7.99,809,24.0
9.3,310,24.0
10.05,303,23.69
6.99,706,24.69
9.14,331,22.56
6.41,440,23.81
9.43,342,23.25
7.36,303,25.06
5.86,568,26.5
7.0,306,24.06
6.68,1092,24.13
6.53,314,23.81
8.99,342,23.44
7.82,422,24.31
6.5,435,23.5
8.67,344,23.25
9.35,310,23.69
5.74,292,24.75
8.71,344,23.56
5.88,382,24.63
8.69,305,24.63
5.84,556,26.56
8.71,337,22.81
7.78,344,23.63
6.79,379,24.13
8.27,317,24.5
9.52,343,23.69
8.59,331,22.38
7.73,307,24.69
7.04,432,23.75
7.46,305,25.31
7.39,329,24.25
7.9,310,23.63
8.9,295,23.81
5.77,373,25.13
7.64,311,24.38
6.89,321,24.44
6.21,423,25.0
7.3,314,23.5
9.2,343,23.75
8.83,336,23.06
7.98,433,23.38
7.15,332,24.81
8.77,327,22.25
7.74,376,24.06
8.04,314,24.06
9.35,368,24.31
7.41,264,25.38
11.27,396,22.94
8.28,439,24.25
8.44,334,22.88
6.93,319,24.0
8.47,307,24.75
7.13,375,25.19
6.46,1100,24.0
8.54,329,22.25
9.61,344,23.0
5.85,435,23.44
7.75,790,25.63
6.01,507,25.5
7.1,444,24.13
6.94,293,24.19
7.98,350,23.56
8.83,330,24.69
5.6,483,25.13
7.79,304,24.63
6.4,661,24.75
8.19,304,24.19
5.84,1391,26.56
7.3,252,25.25
9.08,406,24.0
8.96,297,23.69
7.69,529,25.44
8.69,361,24.5
9.12,396,24.69
8.02,330,22.06
10.31,366,25.63
6.22,440,23.63
7.06,333,22.69
8.35,341,25.38
7.78,342,23.63
7.19,346,23.5
6.31,1452,26.38
9.09,336,23.0
8.96,337,22.81
6.93,296,24.88
5.64,435,23.75
6.04,293,24.69
5.74,517,24.56
6.57,538,25.31
6.9,319,24.56
7.42,645,24.31
6.58,327,22.13
6.93,325,24.31
7.21,336,24.81
6.22,518,26.56
7.94,309,24.56
6.66,325,24.13
6.9,436,23.06
8.07,342,23.06
6.1,432,23.88
7.99,420,23.94
9.06,344,23.63
8.07,340,25.0
7.15,378,24.25
9.16,350,24.75
6.88,337,22.75
10.61,368,25.25
13.33,378,24.44
8.58,336,22.94
5.8,1463,26.88
6.34,526,25.63
7.61,335,24.38
9.09,311,24.31
5.88,383,24.06
8.05,324,22.06
8.27,313,24.56
10.03,340,23.25
7.16,341,25.56
7.45,332,24.44
10.25,297,23.69
7.48,303,25.25
5.55,500,25.06
6.9,536,26.5
6.54,339,25.94
6.39,321,24.25
6.15,531,25.88
6.09,302,24.81
6.6,319,24.38
5.78,435,23.81
8.83,344,23.25
7.49,420,24.06
8.88,331,22.69
8.45,378,24.25
8.27,389,24.69
9.36,348,24.75
8.82,331,22.44
7.59,336,25.0
9.51,366,24.25
9.94,306,24.06
7.75,433,23.31
5.51,327,24.38
9.02,413,24.19
7.58,331,22.06
9.35,342,23.56
6.74,316,23.56
6.72,735,22.06
6.09,442,24.13
7.91,311,24.56
9.16,333,24.19
7.54,328,21.94
8.52,331,22.19
6.95,452,23.81
7.99,334,25.13
6.08,535,26.94
8.07,310,23.88
8.07,332,23.19
8.58,342,23.38
5.61,439,24.13
7.69,308,23.81
6.49,373,25.06
7.1,418,23.5
6.03,332,21.94
6.67,305,25.0
12.6,334,24.44
10.24,290,23.75
8.61,1092,24.25
8.89,313,24.5
8.75,416,23.69
10.21,308,24.31
9.11,295,24.06
5.97,296,24.31
7.99,340,23.25
8.6,304,24.44
7.58,382,24.94
7.5,672,24.44
8.21,416,23.63
6.58,329,22.19
7.37,283,25.5
5.93,516,25.25
8.54,339,22.75
10.37,336,22.88
5.75,319,23.88
8.42,448,23.44
8.46,335,22.81
6.43,325,24.0
7.72,331,25.25
6.32,328,21.94
9.89,306,23.94
6.24,304,24.63
5.88,556,26.63
8.31,420,24.0
9.33,341,22.75
9.31,312,23.63
6.84,333,22.69
7.34,435,23.38
10.38,398,23.25
12.5,342,24.44
5.81,515,25.63
7.14,369,25.13
9.16,344,23.63
6.2,385,24.44
5.87,511,26.13
9.56,308,24.13
6.75,443,23.31
7.75,315,24.5
7.8,309,24.5
7.56,802,23.56
7.87,380,24.56
9.23,306,24.31
7.65,298,24.75
6.06,440,23.81
8.7,423,24.81
7.6,266,25.0
8.41,341,25.5
6.57,317,24.31
6.24,442,23.63
9.23,342,24.69
10.73,324,24.88
5.83,437,23.75
9.26,882,25.31
8.5,368,25.25
5.86,296,24.81
9.46,305,25.0
6.4,331,22.75
8.14,339,23.63
8.54,339,24.06
6.78,379,23.88
9.28,344,23.63
8.89,353,25.38
7.0,317,24.5
8.01,418,25.38
6.35,305,25.38
7.07,325,24.19
9.79,369,24.81
8.43,350,23.56
6.46,1092,24.19
8.38,308,23.63
7.63,311,23.38
7.83,342,23.5
8.7,329,22.63
7.51,537,25.75
7.68,332,24.44
6.4,332,21.94
7.05,321,24.25
6.88,538,25.69
7.62,759,25.13
9.79,304,23.81
8.04,307,25.0
6.83,446,24.13
6.34,350,23.69
9.08,305,24.56
7.35,352,23.63
5.72,536,26.31
6.74,294,24.81
7.76,343,23.75
7.26,361,24.5
9.39,340,23.19
10.22,344,23.38
6.04,304,24.56
11.14,415,22.69
6.83,315,24.44
8.49,306,24.5
8.79,377,23.75
8.91,339,23.63
5.61,325,24.06
9.83,302,24.06
7.82,350,23.56
8.15,435,23.5
9.3,352,24.75
8.82,308,23.63
6.12,325,24.5
6.98,296,24.38
6.33,538,25.69
9.28,392,25.25
9.57,338,22.94
10.12,342,23.56
5.78,1068,23.75
7.54,312,23.38
7.54,310,23.56
6.58,302,24.44
6.29,418,25.0
6.23,530,26.56
8.97,378,24.31
8.58,343,23.81
8.09,344,23.44
6.51,341,25.75
9.13,331,22.81
7.82,313,24.5
9.22,311,24.44
5.76,287,23.31
7.06,335,22.75
7.63,304,24.38
6.52,328,24.69
7.82,442,24.0
9.98,783,23.38
10.28,440,23.69
6.31,421,24.88
9.27,310,23.88
10.28,295,23.69
9.8,790,24.25
8.45,309,24.31
8.46,364,25.19
6.22,296,24.69
9.85,372,25.63
5.94,390,24.19
6.75,332,24.88
7.38,350,23.5
8.55,365,24.63
8.77,310,24.25
8.23,332,25.06
5.6,515,25.44
8.73,342,23.5
6.63,319,24.5
5.99,547,26.63
7.01,729,24.25
7.86,304,24.63
8.29,312,24.13
6.01,305,25.31
8.05,340,23.06
6.37,312,23.56
8.12,313,24.19
6.58,373,25.19
8.21,317,24.56
8.8,339,23.56
8.34,331,22.56
6.88,336,22.94
6.87,325,24.06
7.98,309,24.94
6.06,538,26.63
9.58,340,23.56
6.51,449,23.88
7.63,330,22.06
5.59,440,23.5
9.36,340,23.19
9.21,329,24.19
6.37,325,24.13
6.49,304,24.25
7.34,729,22.5
8.9,329,24.31
9.5,334,23.19
9.03,408,24.13
6.08,308,23.88
6.55,321,24.38
8.27,341,25.5
8.34,344,22.94
9.16,735,22.56
8.54,329,22.75
7.76,316,23.69
8.51,346,23.44
8.4,415,23.81
9.16,378,24.44
9.46,375,25.44
6.14,295,24.5
6.73,304,24.63
7.18,373,25.19
9.46,344,23.63
9.91,342,23.19
8.42,330,24.88
9.83,337,22.75
7.39,305,24.88
6.16,294,24.69
6.46,434,24.13
7.27,361,24.69
9.77,338,23.06
9.6,375,24.88
6.93,304,25.44
5.74,294,24.88
6.95,343,25.81
7.49,310,24.19
9.84,343,24.06
7.92,324,21.94
8.15,336,25.19
8.86,309,24.94
7.7,345,23.75
9.73,419,23.44
9.28,343,23.69
6.22,304,24.63
9.29,366,25.44
7.79,312,23.56
8.36,431,23.13
6.67,319,24.31
6.4,321,24.38
8.71,310,23.63
8.24,307,24.69
9.15,331,22.69
11.73,378,24.38
9.4,343,23.69
7.6,270,24.19
7.26,341,25.38
5.85,319,24.44
6.57,535,25.44
7.83,341,25.81
9.1,344,23.69
10.89,365,24.94
6.52,423,24.94
9.36,341,22.75
8.85,344,23.5
6.35,554,26.38
7.27,329,22.56
7.98,412,23.38
6.44,437,23.63
6.27,362,25.06
9.0,306,23.81
7.96,307,24.63
5.74,1569,26.5
8.94,335,22.75
6.09,442,23.69
9.21,310,23.56
9.76,344,23.44
7.3,329,22.31
7.73,338,23.38
8.65,342,23.5
9.53,380,26.25
6.61,296,24.63
8.49,340,23.19
7.15,350,23.56
8.65,369,25.0
9.1,346,23.44
7.6,329,22.63
7.26,436,23.13
8.11,314,23.75
8.17,331,24.38
7.69,342,23.38
9.57,374,25.63
9.04,349,24.13
7.26,450,23.63
8.47,331,22.25
6.45,540,25.88
6.97,440,23.5
5.78,496,25.38
6.08,672,24.19
6.06,304,25.5
7.91,329,22.75
8.27,357,24.69
8.5,335,22.75
5.88,553,26.69
8.02,345,23.75
7.69,298,24.31
8.45,343,23.94
5.95,510,25.5
8.25,336,22.94
9.43,314,23.94
8.53,416,23.5
8.45,771,23.06
8.75,370,24.06
6.58,303,24.75
7.68,329,22.13
9.24,311,24.56
7.64,341,23.75
7.31,336,23.5
8.83,342,23.56
8.22,310,23.56
6.07,555,26.81
9.62,340,23.19
7.45,357,24.63
6.92,324,25.0
10.8,309,24.56
7.22,266,24.88
8.04,332,24.5
6.87,327,22.25
8.32,340,24.75
6.26,526,25.75
7.01,338,24.81
7.59,336,22.0
7.85,310,23.81
8.72,384,24.94
7.45,305,25.44
9.14,308,23.88
9.55,297,23.88
7.05,747,24.88
7.42,316,23.5
7.96,343,23.69
7.52,547,25.44
7.64,345,23.75
8.7,304,24.19
8.75,338,23.0
6.05,363,24.31
6.54,532,26.81
6.34,439,24.19
5.52,568,26.5
6.77,431,23.31
8.78,307,25.06
6.52,909,24.25
7.14,305,25.06
9.78,343,22.75
10.04,326,22.94
6.16,321,24.0
8.22,338,23.19
5.52,521,25.44
6.71,325,24.0
6.16,440,23.75
8.39,448,23.56
10.28,417,23.19
9.79,342,23.31
8.1,334,23.06
8.51,337,22.75
6.84,336,25.19
7.03,438,23.13
9.92,365,24.81
8.03,441,24.19
9.25,336,22.88
8.48,339,22.81
8.26,343,23.75
7.94,329,22.69
6.65,296,25.25
6.59,330,21.94
6.2,527,26.38
5.72,444,24.13
8.7,414,23.44
9.52,297,23.88
9.83,1028,24.63
8.93,429,24.44
7.39,333,24.19
7.39,305,25.0
7.03,373,25.25
6.36,303,25.0
10.37,340,23.25
9.83,368,24.0
5.75,547,26.5
8.23,307,24.44
7.84,304,24.44
5.83,296,24.63
6.43,564,25.69
6.96,331,22.63
10.1,350,23.31
7.79,339,25.31
6.1,296,24.5
6.7,434,23.94
5.94,513,25.44
10.3,305,23.69
9.69,308,24.38
8.38,306,24.38
9.13,329,24.19
10.43,344,23.31
7.42,314,23.56
9.74,343,23.94
10.24,408,25.56
10.19,342,23.38
5.61,296,24.63
6.87,334,23.44
7.65,310,24.25
7.17,340,23.25
9.26,304,23.94
7.26,266,25.38
10.1,304,23.94
8.87,424,24.31
7.88,341,23.75
8.93,374,26.06
7.48,350,23.5
6.74,330,25.25
7.7,783,25.63
8.98,373,26.19
7.65,311,24.44
9.14,309,24.75
6.06,342,24.75
6.59,418,24.88
8.3,338,24.75
5.82,504,25.31
5.79,510,25.44
9.04,310,23.63
5.99,480,24.0
7.12,321,24.44
9.62,363,24.5
7.42,790,24.88
7.79,310,23.75
6.1,345,24.44
6.4,532,25.56
6.26,295,24.38
8.05,350,23.75
5.78,316,24.94
9.59,302,24.31
8.46,298,25.0
5.96,321,24.25
6.82,424,24.19
5.84,296,24.63
10.3,368,25.63
6.55,542,26.31
7.02,329,22.56
9.55,350,23.56
10.4,392,25.25
8.28,439,24.13
7.71,329,24.19
9.41,306,24.25
11.24,422,23.0
9.81,340,23.19
8.64,333,22.81
7.16,342,24.5
7.53,331,22.75
9.26,415,25.25
6.58,303,25.06
6.17,543,26.94
7.63,329,22.13
6.98,535,25.56
7.08,315,24.81
7.25,342,23.5
7.57,367,24.63
7.63,295,24.19
7.01,296,24.69
7.57,357,24.31
8.12,332,23.13
8.49,342,23.5
7.74,790,23.63
8.89,424,24.31
6.23,543,25.88
6.3,519,26.5
6.29,729,24.19
5.89,421,24.88
8.22,340,26.0
8.32,343,24.19
5.77,433,23.5
10.23,306,24.25
8.2,310,23.56
9.02,312,24.13
8.9,349,24.44
7.81,409,23.38
8.95,383,22.94
8.97,335,24.25
8.37,330,22.88
6.45,324,24.56
9.84,367,24.94
9.3,339,22.81
6.05,538,26.63
12.64,332,24.44
6.99,735,24.56
8.83,305,25.0
7.02,329,22.31
11.56,394,25.75
6.39,423,24.88
6.69,298,24.25
7.54,396,24.38
6.08,544,25.56
7.76,533,25.31
6.53,316,23.44
9.18,428,24.75
9.49,306,23.88
8.74,334,23.13
8.3,340,23.06
8.34,418,23.88
7.2,331,22.56
5.9,439,24.19
7.16,435,23.63
6.09,295,24.19
7.08,329,22.56
8.66,753,24.75
8.86,307,24.63
7.2,311,24.56
8.74,346,23.56
7.91,340,24.88
7.54,689,23.63
9.5,419,23.19
6.57,383,24.19
5.57,651,25.06
7.93,343,23.75
8.63,336,23.06
7.04,868,24.94
9.05,313,24.63
7.63,431,23.19
8.84,299,23.69
7.02,325,24.31
7.23,434,23.06
8.62,345,23.69
9.35,342,23.44
8.41,446,24.25
8.95,283,25.0
8.43,327,22.25
7.66,329,24.19
9.02,333,24.19
9.92,342,23.31
7.68,329,22.25
6.44,306,24.44
6.7,303,25.13
9.75,338,23.19
5.87,296,24.94
8.38,422,24.31
7.14,375,25.19
9.05,312,23.94
6.95,427,25.5
6.82,319,24.19
7.88,343,24.25
7.49,309,24.63
8.76,340,23.38
7.44,344,23.38
10.26,303,23.69
8.5,310,23.56
12.63,362,25.5
6.38,306,24.0
8.68,305,24.63
7.13,296,24.44
6.4,304,24.63
7.24,269,25.25
6.48,312,23.75
7.32,270,24.19
9.95,342,23.25
6.6,437,23.75
8.05,310,23.75
7.32,544,25.5
8.45,329,22.31
8.13,312,23.88
8.6,302,24.0
7.95,328,22.0
5.77,320,25.06
9.22,310,24.06
8.36,327,22.19
8.4,332,25.0
7.29,314,23.69
9.7,305,25.06
8.94,342,23.19
7.55,376,24.25
5.59,513,26.5
6.79,269,25.31
7.96,314,23.5
7.46,450,23.81
6.37,329,22.13
8.41,433,23.19
7.93,307,24.94
10.21,394,25.44
5.53,500,24.63
7.61,293,24.25
9.07,329,22.69
7.55,329,24.31
8.55,329,22.56
6.32,343,25.69
6.57,306,24.0
7.9,314,23.69
8.89,304,24.31
7.01,294,24.75
7.57,338,24.88
9.34,330,22.88
5.62,325,24.25
9.12,344,23.63
6.1,421,25.0
6.05,332,21.94
8.76,305,24.69
7.31,442,24.06
7.07,321,24.31
10.19,407,24.75
6.96,321,24.63
6.09,520,25.88
7.81,311,24.5
7.73,312,23.56
8.03,332,24.56
7.72,330,24.56
9.28,363,24.69
10.01,382,23.56
8.25,304,24.69
7.21,438,23.25
7.95,310,23.81
5.61,296,24.56
8.62,338,23.0
9.31,344,24.5
6.84,321,23.94
7.6,565,25.31
8.77,678,24.75
8.13,346,23.5
6.3,352,23.75
7.78,310,24.06
7.26,267,25.31
6.62,324,24.56
7.06,640,24.88
6.17,439,24.19
8.07,344,23.56
8.39,349,24.25
8.98,339,22.75
7.37,359,24.38
7.02,319,24.5
8.81,409,24.63
7.86,310,23.63
7.67,311,24.25
8.46,365,24.81
7.3,270,24.5
9.35,293,23.88
6.25,316,23.69
6.54,296,25.06
8.9,311,24.56
8.54,307,24.38
7.29,342,23.44
8.57,305,24.63
7.78,312,23.5
6.28,541,25.38
8.55,340,22.88
8.9,305,23.75
5.72,321,24.19
6.42,296,24.81
7.97,327,22.19
7.65,316,23.5
8.88,302,24.44
7.1,432,23.81
7.57,304,24.38
5.64,380,24.38
8.58,421,24.69
8.63,421,24.63
8.37,361,24.44
9.55,361,24.25
7.18,304,24.69
7.0,270,24.5
8.46,329,22.19
8.25,361,24.69
6.03,328,21.94
8.49,334,26.06
